history_date,temperature,precipitation,humidity
20240124T1700,12.220245,0.1,85.65745
20240124T1800,11.370245,0.5,89.77222
20240124T1900,10.970245,0.3,91.76256
20240124T2000,10.790245,0.2,91.87421
20240124T2100,10.490245,0.1,92.35255
20240124T2200,10.490245,0.0,94.18126
20240124T2300,10.5602455,0.1,94.50317
20240125T0000,10.470245,0.0,94.62645
20240125T0100,10.430245,0.1,95.008575
20240125T0200,10.240245,0.1,96.35701
20240125T0300,10.110246,0.5,96.3524
20240125T0400,10.0602455,0.7,96.35062
20240125T0500,10.000245,0.9,95.56952
20240125T0600,9.790245,0.8,96.145386
20240125T0700,9.530245,1.0,96.462395
20240125T0800,9.630245,0.6,96.59683
20240125T0900,9.920245,0.2,95.89026
20240125T1000,10.530245,0.2,94.501724
20240125T1100,11.200245,0.3,91.964
20240125T1200,11.770246,0.3,88.6645
20240125T1300,12.040245,0.3,86.97555
20240125T1400,12.040245,0.3,87.03412
20240125T1500,12.000245,0.2,87.030075
20240125T1600,11.390245,0.2,88.80985
20240125T1700,10.700245,0.0,90.81728
20240125T1800,10.140245,0.0,91.76699
20240125T1900,10.500245,0.0,89.516754
20240125T2000,10.250245,0.0,89.06959
20240125T2100,9.990245,0.0,88.198814
20240125T2200,9.800245,0.0,87.999596
20240125T2300,9.620245,0.0,86.78271
20240126T0000,9.510245,0.0,87.42925
20240126T0100,8.880245,0.0,88.334015
20240126T0200,8.730246,0.0,88.07589
20240126T0300,8.630245,0.0,88.798965
20240126T0400,8.440246,0.0,89.58229
20240126T0500,8.3102455,0.0,89.508835
20240126T0600,8.340245,0.0,88.526184
20240126T0700,8.8102455,0.0,86.63563
20240126T0800,9.360246,0.0,85.332275
20240126T0900,10.220245,0.0,83.06302
20240126T1000,11.100245,0.0,82.83749
20240126T1100,11.630245,0.0,80.67987
20240126T1200,11.610246,0.1,82.79136
20240126T1300,11.600245,0.3,84.83812
20240126T1400,11.340245,0.6,85.966644
20240126T1500,11.020246,1.0,88.29667
20240126T1600,10.750245,0.6,89.598915
20240126T1700,10.320246,0.3,90.35739
20240126T1800,9.3102455,0.1,91.26992
20240126T1900,8.320246,0.0,91.320564
20240126T2000,7.3502455,0.0,91.62709
20240126T2100,6.5302453,0.0,92.465416
20240126T2200,5.4302454,0.0,93.17156
20240126T2300,4.7402453,0.0,93.98639
20240127T0000,3.6802454,0.0,95.61
20240127T0100,3.0902452,0.0,95.71669
20240127T0200,2.4502454,0.0,97.070244
20240127T0300,1.9902455,0.0,96.98109
20240127T0400,1.5402454,0.0,97.45441
20240127T0500,1.1102455,0.0,96.80198
20240127T0600,0.5502454,0.0,96.56436
20240127T0700,0.070245415,0.0,96.47017
20240127T0800,0.64024544,0.0,97.347015
20240127T0900,2.1902454,0.0,94.63967
20240127T1000,3.9702454,0.0,90.12671
20240127T1100,5.6202455,0.0,83.677475
20240127T1200,7.0302453,0.0,76.27319
20240127T1300,8.050245,0.0,72.03725
20240127T1400,8.490246,0.0,70.65746
20240127T1500,8.160246,0.0,72.418495
20240127T1600,5.650245,0.0,83.265205
20240127T1700,4.5402455,0.0,86.08669
20240127T1800,3.5802455,0.0,90.54466
20240127T1900,3.1202455,0.0,92.47854
20240127T2000,3.1802454,0.0,93.820366
20240127T2100,2.6602454,0.0,94.05664
20240127T2200,1.7902454,0.0,92.44302
20240127T2300,1.1602454,0.0,92.86694
20240128T0000,0.9302454,0.0,91.90263
20240128T0100,0.8702454,0.0,90.6258
20240128T0200,0.4202454,0.0,90.5168
20240128T0300,0.2702454,0.0,91.17251
20240128T0400,0.4602454,0.0,88.99829
20240128T0500,0.4402454,0.0,88.99617
20240128T0600,0.2102454,0.0,89.36733
20240128T0700,0.070245415,0.0,90.08293
20240128T0800,0.6002454,0.0,92.348366
20240128T0900,2.9902453,0.0,87.53237
20240128T1000,5.0802455,0.0,83.00803
20240128T1100,7.1002455,0.0,77.4883
20240128T1200,8.890245,0.0,71.29322
20240128T1300,9.980246,0.0,68.41808
20240128T1400,10.730246,0.0,66.73057
20240128T1500,10.260245,0.0,73.18744
20240128T1600,7.5302453,0.0,80.690315
20240128T1700,5.2402453,0.0,87.52947
20240128T1800,3.7702456,0.0,91.14741
20240128T1900,2.8002453,0.0,94.540306
20240128T2000,2.2902455,0.0,95.39984
20240128T2100,1.8302454,0.0,94.549164
20240128T2200,1.5802454,0.0,94.05414
20240128T2300,1.3702455,0.0,94.10866
20240129T0000,1.3202454,0.0,94.65494
20240129T0100,1.1702454,0.0,93.54799
20240129T0200,1.0802454,0.0,93.33692
20240129T0300,1.2002454,0.0,93.61836
20240129T0400,1.2702454,0.0,93.14667
20240129T0500,1.4802454,0.0,92.21683
20240129T0600,1.4602454,0.0,90.813034
20240129T0700,1.2602453,0.0,90.2648
20240129T0800,1.8402454,0.0,89.14228
20240129T0900,4.2902455,0.0,85.80987
20240129T1000,7.1602454,0.0,76.62266
20240129T1100,9.490245,0.0,70.91443
20240129T1200,11.360246,0.0,65.11694
20240129T1300,12.590245,0.0,61.77096
20240129T1400,13.180245,0.0,59.753857
20240129T1500,12.750245,0.0,69.91778
20240129T1600,9.620245,0.0,83.67407
20240129T1700,7.2202454,0.0,90.16149
20240129T1800,6.2002454,0.0,92.96163
20240129T1900,5.2802453,0.0,94.48421
20240129T2000,4.400245,0.0,95.78165
20240129T2100,3.5802455,0.0,96.42631
20240129T2200,3.5102453,0.0,91.19074
20240129T2300,2.9602456,0.0,90.88129
20240130T0000,2.5502453,0.0,90.64798
20240130T0100,2.6002455,0.0,89.60838
20240130T0200,2.7602453,0.0,88.84882
20240130T0300,2.5402455,0.0,88.89053
20240130T0400,2.3802454,0.0,88.616035
20240130T0500,1.9802454,0.0,89.873825
20240130T0600,2.0202456,0.0,90.8636
20240130T0700,2.0802455,0.0,91.13338
20240130T0800,2.8302455,0.0,89.69568
20240130T0900,4.8202453,0.0,86.18172
20240130T1000,7.690245,0.0,78.470955
20240130T1100,9.610246,0.0,73.421684
20240130T1200,10.830245,0.0,66.61264
20240130T1300,11.8102455,0.0,61.92671
20240130T1400,12.020246,0.0,62.195755
20240130T1500,11.680245,0.0,67.12958
20240130T1600,10.820246,0.0,72.28305
20240130T1700,9.720245,0.0,77.55027
20240130T1800,8.540245,0.0,81.52158
20240130T1900,7.3402452,0.0,84.6741
20240130T2000,6.150245,0.0,88.06092
20240130T2100,5.170245,0.0,90.81249
20240130T2200,5.2202454,0.0,88.33964
20240130T2300,4.8302455,0.0,89.43835
20240131T0000,4.0902452,0.0,91.56582
20240131T0100,3.4502454,0.0,94.17423
20240131T0200,2.6602454,0.0,95.2828
20240131T0300,2.3202453,0.0,95.195335
20240131T0400,2.1402454,0.0,94.84202
20240131T0500,2.2502456,0.0,94.64332
20240131T0600,2.5102453,0.0,93.640884
20240131T0700,2.9502454,0.0,92.7322
20240131T0800,3.9402456,0.0,89.80177
20240131T0900,5.5902452,0.0,87.87814
20240131T1000,7.4502454,0.0,84.86607
20240131T1100,9.840245,0.0,78.1651
20240131T1200,11.300245,0.0,72.52708
20240131T1300,12.270246,0.0,66.88745
20240131T1400,12.760245,0.0,62.898575
20240131T1500,12.670245,0.0,64.78537
20240131T1600,10.730246,0.0,74.97368
20240131T1700,8.600245,0.0,83.136475
20240131T1800,8.400246,0.0,85.27804
20240131T1900,7.900245,0.0,87.32229
20240131T2000,7.360245,0.0,89.236115
20240131T2100,7.3402452,0.0,89.73322
20240131T2200,7.420245,0.0,89.241684
20240131T2300,7.920245,0.0,89.41175
20240201T0000,8.090245,0.0,89.05607
20240201T0100,8.230246,0.0,88.14826
20240201T0200,8.530246,0.0,86.42514
20240201T0300,8.800245,0.0,85.62143
20240201T0400,8.740245,0.0,85.97098
20240201T0500,8.520246,0.0,88.60472
20240201T0600,8.520246,0.0,89.219
20240201T0700,8.510245,0.1,88.054054
20240201T0800,8.480246,0.4,87.6255
20240201T0900,8.500245,0.5,88.66408
20240201T1000,8.870245,0.7,89.68192
20240201T1100,9.290245,0.6,90.39753
20240201T1200,9.610246,0.5,91.29234
20240201T1300,9.800245,0.5,91.743034
20240201T1400,9.900246,0.3,92.75415
20240201T1500,10.010245,0.2,92.698105
20240201T1600,9.730246,0.2,93.440155
20240201T1700,9.290245,0.1,94.2465
20240201T1800,8.520246,0.1,96.09634
20240201T1900,8.350245,0.0,96.68399
20240201T2000,7.8002453,0.0,97.06407
20240201T2100,7.3402452,0.0,97.18268
20240201T2200,6.6802454,0.0,96.75677
20240201T2300,6.5102453,0.0,96.28052
20240202T0000,6.3202453,0.0,96.4069
20240202T0100,6.380245,0.0,96.27515
20240202T0200,6.1402454,0.0,96.80387
20240202T0300,5.710245,0.0,97.26269
20240202T0400,5.610245,0.0,97.80521
20240202T0500,5.860245,0.0,98.291794
20240202T0600,6.0702453,0.0,98.365776
20240202T0700,6.230245,0.0,98.028244
20240202T0800,6.380245,0.0,97.28554
20240202T0900,6.7802453,0.0,95.29358
20240202T1000,8.280246,0.0,87.54422
20240202T1100,9.3102455,0.0,84.44746
20240202T1200,10.430245,0.0,78.47721
20240202T1300,11.070246,0.0,74.26098
20240202T1400,11.200245,0.0,71.45951
20240202T1500,10.930245,0.0,72.35478
20240202T1600,9.650246,0.0,78.624344
20240202T1700,7.610245,0.0,86.141426
20240202T1800,6.5502453,0.0,88.78542
20240202T1900,5.6202455,0.0,91.042946
20240202T2000,5.0902452,0.0,92.03573
20240202T2100,4.7602453,0.0,92.99445
20240202T2200,4.9302454,0.0,91.89325
20240202T2300,4.7002454,0.0,92.07131
20240203T0000,4.0402455,0.0,92.28356
20240203T0100,3.9302454,0.0,92.473114
20240203T0200,3.9402456,0.0,92.07848
20240203T0300,3.9002452,0.0,91.746956
20240203T0400,3.8402452,0.0,93.12917
20240203T0500,3.5402455,0.0,94.85512
20240203T0600,3.3002453,0.0,94.43498
20240203T0700,3.3202453,0.0,93.8295
20240203T0800,4.3902454,0.0,92.50713
20240203T0900,5.8102455,0.0,90.99445
20240203T1000,6.9902453,0.0,88.14678
20240203T1100,8.330246,0.0,82.98458
20240203T1200,8.930245,0.0,78.72797
20240203T1300,9.460245,0.0,74.847015
20240203T1400,9.630245,0.0,72.91277
20240203T1500,9.150246,0.0,74.1106
20240203T1600,7.9902453,0.0,78.90807
20240203T1700,6.8402452,0.0,85.08942
20240203T1800,6.0802455,0.0,88.48951
20240203T1900,5.7802453,0.0,90.03483
20240203T2000,5.670245,0.0,91.36856
20240203T2100,5.5602455,0.0,92.26603
20240203T2200,5.4702454,0.0,91.934616
20240203T2300,5.360245,0.0,92.577385
20240204T0000,5.4902453,0.0,92.13086
20240204T0100,5.4102454,0.0,91.800354
20240204T0200,5.3902454,0.0,91.86365
20240204T0300,5.3502455,0.1,91.342865
20240204T0400,5.4102454,0.0,91.02558
20240204T0500,5.3302455,0.0,90.76182
20240204T0600,5.2202454,0.0,90.17581
20240204T0700,5.1602454,0.1,89.97886
20240204T0800,5.6002455,0.0,89.069176
20240204T0900,6.480245,0.0,87.108574
20240204T1000,7.250245,0.0,85.61865
20240204T1100,8.080246,0.0,81.8555
20240204T1200,8.830245,0.0,78.766914
20240204T1300,9.330245,0.0,76.51728
20240204T1400,9.390245,0.0,75.72969
20240204T1500,9.180245,0.0,75.058304
20240204T1600,8.420245,0.0,77.93115
20240204T1700,7.130245,0.0,84.05477
20240204T1800,6.670245,0.0,86.275475
20240204T1900,6.3502455,0.0,87.83379
20240204T2000,6.1402454,0.0,88.87043
20240204T2100,5.7402453,0.0,90.094795
20240204T2200,5.8002453,0.0,89.78292
20240204T2300,5.7002454,0.0,89.900635
20240205T0000,5.6202455,0.0,89.76643
20240205T0100,5.5302453,0.0,89.37806
20240205T0200,5.4702454,0.0,88.99352
20240205T0300,5.2202454,0.0,89.98431
20240205T0400,5.040245,0.0,90.22367
20240205T0500,4.6402454,0.0,90.89644
20240205T0600,4.5902452,0.0,90.50486
20240205T0700,4.4102454,0.0,91.0064
20240205T0800,5.1002455,0.0,89.21032
20240205T0900,5.960245,0.0,87.4214
20240205T1000,7.040245,0.0,82.22678
20240205T1100,8.170245,0.0,79.54931
20240205T1200,9.0602455,0.0,74.563705
20240205T1300,9.970245,0.0,71.612526
20240205T1400,10.450245,0.0,70.122826
20240205T1500,10.420245,0.0,69.578606
20240205T1600,8.5602455,0.0,77.40929
20240205T1700,6.130245,0.0,85.06179
20240205T1800,5.1402454,0.0,89.404366
20240205T1900,4.690245,0.0,91.80944
20240205T2000,4.0602455,0.0,93.476845
20240205T2100,3.5902452,0.0,94.18293
20240205T2200,3.2402453,0.0,94.29615
20240205T2300,3.1602454,0.0,93.81905
20240206T0000,3.0702453,0.0,92.94127
20240206T0100,2.8602452,0.0,92.99296
20240206T0200,2.6302452,0.0,92.307816
20240206T0300,2.4702454,0.0,92.56253
20240206T0400,2.5202456,0.0,91.7671
20240206T0500,2.7802453,0.0,92.319466
20240206T0600,2.7902455,0.0,92.25371
20240206T0700,2.8202453,0.0,92.056755
20240206T0800,4.0602455,0.0,89.9417
20240206T0900,5.1602454,0.0,86.1605
20240206T1000,6.2802453,0.0,82.82079
20240206T1100,7.1402454,0.0,77.77071
20240206T1200,7.860245,0.0,74.444405
20240206T1300,8.260245,0.0,72.335724
20240206T1400,8.370246,0.0,71.186584
20240206T1500,8.170245,0.0,71.95914
20240206T1600,7.690245,0.0,74.571045
20240206T1700,6.7602453,0.0,78.42818
20240206T1800,6.750245,0.0,78.873924
20240206T1900,6.7402453,0.0,80.34205
20240206T2000,6.8302455,0.0,80.75552
20240206T2100,6.8002453,0.0,80.80821
20240206T2200,6.630245,0.0,81.70413
20240206T2300,6.8102455,0.0,80.23899
20240207T0000,6.8302455,0.0,79.675
20240207T0100,6.6002455,0.0,80.54886
20240207T0200,6.7002454,0.0,80.33587
20240207T0300,6.7802453,0.0,81.09195
20240207T0400,6.9102454,0.0,81.74487
20240207T0500,7.3502455,0.0,81.11955
20240207T0600,7.7202454,0.0,80.60546
20240207T0700,7.960245,0.0,80.41547
20240207T0800,8.290245,0.0,79.40088
20240207T0900,8.740245,0.0,78.2579
20240207T1000,9.460245,0.0,76.75381
20240207T1100,9.910245,0.0,74.92924
20240207T1200,10.420245,0.0,72.20461
20240207T1300,11.0602455,0.0,68.173615
20240207T1400,11.280245,0.0,68.0312
20240207T1500,11.470245,0.0,64.86922
20240207T1600,10.990245,0.1,65.904854
20240207T1700,10.290245,0.3,71.02807
20240207T1800,9.720245,0.5,78.308586
20240207T1900,9.170245,0.6,85.841736
20240207T2000,9.270246,0.8,86.98449
20240207T2100,9.300245,0.8,87.889946
20240207T2200,9.370245,0.7,88.685135
20240207T2300,9.380245,0.4,89.29658
20240208T0000,9.610246,0.1,87.67976
20240208T0100,9.620245,0.0,87.921646
20240208T0200,9.8102455,0.0,87.39994
20240208T0300,9.910245,0.0,86.22053
20240208T0400,10.050245,0.0,85.29543
20240208T0500,10.130245,0.0,84.95457
20240208T0600,10.220245,0.0,84.61652
20240208T0700,10.320246,0.3,84.686554
20240208T0800,10.620245,0.4,85.47791
20240208T0900,10.910245,1.1,86.44696
20240208T1000,11.210245,0.2,88.4939
20240208T1100,12.030245,0.0,86.623695
20240208T1200,12.650246,0.0,79.95539
20240208T1300,13.210245,0.0,75.77184
20240208T1400,13.710245,0.0,71.70705
20240208T1500,13.8102455,0.0,71.337364
20240208T1600,12.340245,0.0,77.080345
20240208T1700,10.870245,0.0,80.84636
20240208T1800,10.030245,0.0,85.29309
20240208T1900,10.000245,0.0,86.23044
20240208T2000,9.850245,0.0,88.06472
20240208T2100,9.980246,0.1,88.137566
20240208T2200,10.280245,0.1,86.79329
20240208T2300,10.080245,0.0,89.05434
20240209T0000,9.900246,0.0,91.68767
20240209T0100,9.740245,0.1,93.95033
20240209T0200,10.050245,0.2,92.51196
20240209T0300,10.400246,0.2,91.66077
20240209T0400,10.510245,0.2,89.456825
20240209T0500,10.510245,0.2,88.3687
20240209T0600,10.450245,0.3,88.54365
20240209T0700,10.470245,0.0,87.16922
20240209T0800,10.800245,0.0,86.25885
20240209T0900,11.300245,0.0,84.80293
20240209T1000,11.980246,0.0,81.889915
20240209T1100,12.550245,0.0,80.81142
20240209T1200,13.070246,0.0,79.6936
20240209T1300,13.120245,0.0,78.102
20240209T1400,12.330245,0.2,82.04826
20240209T1500,11.530245,0.2,85.40696
20240209T1600,10.800245,0.3,89.60315
20240209T1700,10.090245,0.3,93.714836
20240209T1800,9.580245,0.3,97.1205
20240209T1900,9.230246,0.5,98.37115
20240209T2000,8.950245,0.3,99.036385
20240209T2100,8.680245,0.2,99.099495
20240209T2200,8.700245,0.2,98.49405
20240209T2300,8.700245,0.2,98.76288
20240210T0000,8.790245,0.0,97.16235
20240210T0100,8.730246,0.0,96.829445
20240210T0200,8.290245,0.0,97.346436
20240210T0300,8.250245,0.0,97.34524
20240210T0400,8.050245,0.0,97.339134
20240210T0500,7.8202453,0.0,97.33202
20240210T0600,7.7002454,0.0,97.79806
20240210T0700,7.710245,0.2,96.92754
20240210T0800,7.940245,0.2,96.40391
20240210T0900,8.400246,0.3,96.68576
20240210T1000,9.450245,0.3,94.062546
20240210T1100,10.090245,0.2,92.76612
20240210T1200,11.000245,0.0,89.37782
20240210T1300,11.720245,0.0,87.47264
20240210T1400,11.960245,0.0,85.62868
20240210T1500,11.760245,0.0,85.78026
20240210T1600,11.180245,0.0,89.574715
20240210T1700,11.170245,0.0,91.34436
20240210T1800,10.400246,0.2,93.41555
20240210T1900,9.240245,0.0,96.649055
20240210T2000,9.280245,0.0,96.25689
20240210T2100,8.980246,0.0,94.35893
20240210T2200,9.190246,0.1,87.81854
20240210T2300,7.9902453,0.3,87.08918
20240211T0000,6.6602454,0.4,87.86607
20240211T0100,6.040245,0.5,87.67739
20240211T0200,6.020245,0.6,88.42108
20240211T0300,6.190245,0.6,88.6253
20240211T0400,6.4102454,0.4,88.959145
20240211T0500,6.4902453,0.2,88.34395
20240211T0600,6.5902452,0.1,87.673744
20240211T0700,6.610245,0.0,87.614235
20240211T0800,7.0602455,0.0,86.56265
20240211T0900,7.750245,0.0,85.140656
20240211T1000,8.400246,0.0,83.45807
20240211T1100,9.020246,0.2,79.45991
20240211T1200,9.490245,0.1,76.27837
20240211T1300,9.8102455,0.2,73.45989
20240211T1400,9.870245,0.1,71.19181
20240211T1500,9.660245,0.1,72.10491
20240211T1600,9.100245,0.0,74.67591
20240211T1700,8.520246,0.0,78.22172
20240211T1800,8.520246,0.0,78.993225
20240211T1900,8.390245,0.0,79.58379
20240211T2000,8.420245,0.0,80.82355
20240211T2100,8.270246,0.2,83.4992
20240211T2200,7.9102454,0.2,86.355934
20240211T2300,7.7402453,0.1,87.97678
20240212T0000,7.6802454,0.0,87.90945
20240212T0100,7.5702453,0.0,88.20511
20240212T0200,7.540245,0.0,88.26362
20240212T0300,7.440245,0.0,88.747375
20240212T0400,7.2602453,0.1,89.66353
20240212T0500,7.110245,0.0,90.46696
20240212T0600,6.8702455,0.0,91.33534
20240212T0700,6.6402454,0.0,91.12588
20240212T0800,7.0502453,0.0,90.65143
20240212T0900,7.8302455,0.0,86.76925
20240212T1000,8.570246,0.0,82.61306
20240212T1100,9.110246,0.0,76.63975
20240212T1200,9.470245,0.0,74.01493
20240212T1300,9.580245,0.0,70.83314
20240212T1400,9.710245,0.0,69.232765
20240212T1500,9.570246,0.0,67.847206
20240212T1600,8.970245,0.0,72.579094
20240212T1700,7.670245,0.0,77.147995
20240212T1800,7.1202455,0.0,80.45742
20240212T1900,6.5702453,0.0,83.095894
20240212T2000,6.3002453,0.0,84.3636
20240212T2100,5.750245,0.0,87.08973
20240212T2200,5.3402452,0.0,87.16793
20240212T2300,4.9502454,0.0,87.68515
20240213T0000,4.690245,0.0,89.68009
20240213T0100,4.3702455,0.0,90.16327
20240213T0200,4.0202456,0.0,91.75653
20240213T0300,3.5502453,0.0,92.048134
20240213T0400,2.9202452,0.0,92.72997
20240213T0500,2.9702454,0.0,93.402954
20240213T0600,2.8502455,0.0,94.001236
20240213T0700,2.3402452,0.0,94.44409
20240213T0800,4.6002455,0.0,90.57018
20240213T0900,6.790245,0.0,84.54546
20240213T1000,8.650246,0.0,76.66736
20240213T1100,9.820246,0.0,68.5764
20240213T1200,10.770246,0.0,60.93142
20240213T1300,11.300245,0.0,55.996853
20240213T1400,11.480246,0.0,53.540077
20240213T1500,11.430245,0.0,52.46149
20240213T1600,10.760245,0.0,52.122
20240213T1700,8.710245,0.0,64.26303
20240213T1800,6.9302454,0.0,72.89889
20240213T1900,4.110245,0.0,85.78784
20240213T2000,3.0802455,0.0,90.891815
20240213T2100,3.3302455,0.0,92.36174
20240213T2200,3.4002452,0.0,91.97035
20240213T2300,3.6802454,0.0,91.46687
20240214T0000,3.7902455,0.0,90.823296
20240214T0100,3.9602456,0.0,90.51368
20240214T0200,4.110245,0.0,89.689354
20240214T0300,4.630245,0.0,88.026886
20240214T0400,5.7202454,0.0,81.92041
20240214T0500,6.1202455,0.0,79.27825
20240214T0600,6.4702454,0.0,78.10081
20240214T0700,6.9102454,0.0,76.46933
20240214T0800,7.460245,0.0,78.37757
20240214T0900,8.690246,0.0,76.24469
20240214T1000,10.340245,0.0,73.714386
20240214T1100,11.660245,0.0,71.600426
20240214T1200,12.710245,0.0,70.87684
20240214T1300,13.170245,0.0,71.309006
20240214T1400,13.410245,0.0,71.79547
20240214T1500,13.520246,0.0,72.80091
20240214T1600,12.920245,0.0,77.75359
20240214T1700,13.410245,0.0,71.84443
20240214T1800,11.250245,0.0,82.80064
20240214T1900,10.490245,0.0,87.17127
20240214T2000,9.8102455,0.0,90.56309
20240214T2100,8.710245,0.0,93.636215
20240214T2200,7.790245,0.0,97.26419
20240214T2300,6.5102453,0.0,97.69621
20240215T0000,5.4102454,0.0,98.00484
20240215T0100,4.7202454,0.0,97.50206
20240215T0200,4.7402453,0.0,97.5715
20240215T0300,4.7602453,0.0,97.503426
20240215T0400,4.8702455,0.0,96.278336
20240215T0500,5.1202455,0.0,96.28919
20240215T0600,5.0902452,0.0,96.423515
20240215T0700,5.3702455,0.0,96.97828
20240215T0800,6.3102455,0.0,94.673996
20240215T0900,8.250245,0.2,89.56541
20240215T1000,10.320246,0.0,82.45084
20240215T1100,12.740245,0.0,74.00671
20240215T1200,13.940246,0.0,67.57582
20240215T1300,14.400246,0.0,65.269455
20240215T1400,14.670245,0.0,64.04803
20240215T1500,14.400246,0.0,66.03253
20240215T1600,13.280245,0.0,73.75303
20240215T1700,12.220245,0.0,75.342514
20240215T1800,10.640245,0.0,83.975334
20240215T1900,9.660245,0.0,87.865326
20240215T2000,8.890245,0.0,89.74539
20240215T2100,8.300245,0.0,90.50321
20240215T2200,9.030245,0.0,90.25223
20240215T2300,8.750245,0.0,91.16491
20240216T0000,8.770246,0.0,89.982475
20240216T0100,8.880245,0.0,89.436226
20240216T0200,9.000245,0.0,87.6181
20240216T0300,8.930245,0.0,86.88838
20240216T0400,8.790245,0.0,87.294655
20240216T0500,8.600245,0.0,88.00215
20240216T0600,8.430245,0.0,89.149155
20240216T0700,8.8102455,0.0,87.71977
20240216T0800,9.970245,0.0,84.412155
20240216T0900,11.700245,0.2,80.91013
20240216T1000,13.090245,0.4,73.067856
20240216T1100,13.530245,0.0,71.33107
20240216T1200,13.620245,0.0,72.12996
20240216T1300,13.870245,0.0,72.374
20240216T1400,13.940246,0.0,73.42472
20240216T1500,13.920245,0.0,75.077934
20240216T1600,13.260245,0.0,79.39989
20240216T1700,12.050245,0.0,85.87002
20240216T1800,11.320246,0.0,88.68363
20240216T1900,10.660245,0.0,91.122284
20240216T2000,10.410245,0.0,91.97267
20240216T2100,9.930245,0.0,93.451775
20240216T2200,10.590245,0.0,92.92279
20240216T2300,10.440246,0.0,93.35468
20240217T0000,10.530245,0.0,93.23378
20240217T0100,10.410245,0.0,93.66919
20240217T0200,10.350245,0.0,93.919624
20240217T0300,10.290245,0.0,94.489876
20240217T0400,10.350245,0.0,94.3652
20240217T0500,10.160245,0.0,95.44703
20240217T0600,10.170245,0.0,95.061
20240217T0700,9.860246,0.4,95.82297
20240217T0800,10.230246,0.4,96.226654
20240217T0900,10.600245,0.2,95.08033
20240217T1000,10.670245,0.0,94.82757
20240217T1100,11.020246,0.0,90.71896
20240217T1200,11.250245,0.0,87.60385
20240217T1300,11.570246,0.0,85.35365
20240217T1400,11.600245,0.0,84.723175
20240217T1500,11.520246,0.0,83.57125
20240217T1600,11.190246,0.0,84.61716
20240217T1700,10.300245,0.0,89.98793
20240217T1800,9.580245,0.0,91.97811
20240217T1900,9.370245,0.0,92.53067
20240217T2000,9.070246,0.0,93.20986
20240217T2100,8.420245,0.0,94.13518
20240217T2200,8.930245,0.0,90.55457
20240217T2300,8.480246,0.0,91.71093
20240218T0000,7.8202453,0.0,93.518974
20240218T0100,7.0102453,0.0,94.97462
20240218T0200,7.020245,0.0,94.8434
20240218T0300,6.900245,0.0,95.16713
20240218T0400,6.270245,0.0,95.40166
20240218T0500,5.5702453,0.0,96.44358
20240218T0600,5.7002454,0.0,97.398476
20240218T0700,5.6202455,0.0,97.60046
20240218T0800,6.5802455,0.0,97.0897
20240218T0900,7.9302454,0.0,93.97833
20240218T1000,9.100245,0.0,89.33288
20240218T1100,10.400246,0.0,84.46454
20240218T1200,11.030245,0.0,82.94149
20240218T1300,11.550245,0.0,78.43966
20240218T1400,11.990245,0.0,74.17403
20240218T1500,11.570246,0.0,74.917816
20240218T1600,10.940246,0.0,75.53177
20240218T1700,10.3102455,0.0,76.05069
20240218T1800,9.790245,0.6,79.30406
20240218T1900,9.050245,0.9,87.38194
20240218T2000,8.960245,1.4,88.46357
20240218T2100,8.940246,1.2,89.935074
20240218T2200,8.830245,0.9,91.86242
20240218T2300,8.840245,0.6,93.57966
20240219T0000,8.850245,0.2,94.09421
20240219T0100,8.830245,0.2,94.86884
20240219T0200,8.910245,0.1,94.8079
20240219T0300,8.950245,0.1,95.0693
20240219T0400,8.980246,0.1,95.78718
20240219T0500,8.900246,0.0,96.57138
20240219T0600,8.890245,0.0,96.24217
20240219T0700,8.870245,0.0,95.52131
20240219T0800,9.190246,0.0,92.708824
20240219T0900,9.670245,0.0,90.24316
20240219T1000,10.670245,0.0,88.74471
20240219T1100,11.040245,0.0,86.1091
20240219T1200,11.440246,0.0,80.5974
20240219T1300,11.530245,0.0,75.73969
20240219T1400,11.860246,0.0,71.34381
20240219T1500,11.840245,0.0,68.294525
20240219T1600,11.260245,0.0,72.46914
20240219T1700,10.3102455,0.0,75.99795
20240219T1800,10.120245,0.0,77.40183
20240219T1900,9.940246,0.3,80.71104
20240219T2000,9.610246,0.3,84.892654
20240219T2100,9.280245,0.5,89.348946
20240219T2200,9.120245,0.4,90.01218
20240219T2300,8.960245,0.1,89.13614
20240220T0000,8.690246,0.2,88.68212
20240220T0100,8.190246,0.3,90.306656
20240220T0200,7.940245,0.3,90.28565
20240220T0300,7.670245,0.2,90.3255
20240220T0400,7.2002454,0.0,90.537605
20240220T0500,6.8002453,0.1,90.503975
20240220T0600,6.540245,0.0,90.41855
20240220T0700,6.420245,0.0,91.04435
20240220T0800,7.230245,0.0,87.312065
20240220T0900,8.400246,0.0,82.5898
20240220T1000,9.680245,0.0,71.85629
20240220T1100,10.480246,0.0,63.95618
20240220T1200,10.870245,0.0,60.268475
20240220T1300,11.070246,0.0,58.50534
20240220T1400,11.230246,0.0,56.70163
20240220T1500,11.260245,0.0,55.270687
20240220T1600,10.720245,0.0,67.10419
20240220T1700,9.330245,0.0,65.7087
20240220T1800,8.050245,0.0,73.53608
20240220T1900,7.210245,0.0,77.01352
20240220T2000,6.110245,0.0,80.645645
20240220T2100,5.230245,0.0,84.52566
20240220T2200,3.6502452,0.0,90.8111
